assists,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,6,False,True,0,0,0,0.0,490503,None,,0,0,-1,1,19.0,360,198,None,,0,3,0.0,0.0,0,0.15,0.21,0.15,0.21,0.00,0.31,0.44,0.0,Samuel,0.0,663,287,0,0.0,0,5.1,421,200,459,False,9.8,446,208,64,Loaned to Anderlecht,2024-09-10T11:28:17.403794Z,49,275,180,0,0,None,0,,490503.jpg,0.5,497,234,0,None,False,0,0.0,Edozie,0.0,656,286,False,None,0,0.0,u,17,20,None,22.0,317,171,1,463,0,2624,13,0.0,0.2,Edozie,1
0,0,-1,False,True,0,None,0,0.0,500926,None,,0,0,-1,1,0.1,461,169,None,,0,2,0.0,-0.5,0,0.00,0.0,0.00,0.0,0.00,0.32,2.4,0.0,Ronnie,0.0,409,143,1,7.5,0,0.5,477,165,460,False,5.0,458,161,12,Season-long loan to QPR,2025-01-06T22:34:19.628107Z,39,712,240,0,0,None,0,,500926.jpg,1.0,394,129,0,241,False,0,0.0,Edwards,0.3,304,114,False,None,0,0.0,u,17,20,2024-07-03,0.0,436,155,1,41084,261,32708,2856,0.0,0.3,Edwards,0
0,2,148,True,True,100,100,2,0.11,245719,None,,0,0,1,-1,122.2,181,40,None,,0,2,1.3,1.3,-1,0.39,0.02,1.60,0.09,1.21,38.27,2.18,0.07,Taylor,1.8,187,62,35,1.99,1,66.7,115,25,461,False,415.8,42,13,1579,,2024-11-30T01:00:08.130168Z,41,596,155,0,0,None,0,,245719.jpg,1.8,289,93,0,241,False,0,0.0,Harwood-Bellis,7.7,44,11,False,None,18,1.03,a,17,20,2024-07-01,127.0,153,22,35,786229,7577,956007,41290,0.4,8.5,Harwood-Bellis,7
0,0,28,True,True,100,100,0,0.0,504783,None,,0,0,0,0,26.7,334,188,None,,0,3,0.3,0.3,1,0.15,0.09,0.18,0.11,0.03,6.11,3.52,0.02,Kamaldeen,0.8,297,143,7,4.04,0,6.4,398,195,462,False,20.6,415,194,156,,2024-08-05T15:00:04.500770Z,50,222,140,0,0,None,0,,504783.jpg,1.0,455,214,0,81,False,0,0.0,Sulemana,0.0,661,287,False,None,2,1.15,a,17,20,2023-01-31,18.0,336,180,9,898,46,1291,47,0.2,1.8,Kamaldeen,0
2,1,67,True,True,100,100,0,0.0,39155,None,,0,0,0,0,81.9,239,149,None,,0,3,0.1,0.1,1,0.48,0.13,0.63,0.17,0.15,6.76,1.89,0.04,Adam,0.6,311,155,7,1.96,0,18.0,332,163,463,False,77.6,334,157,322,,2024-11-25T09:30:07.787290Z,50,185,115,0,0,None,0,,39155.jpg,1.3,367,175,0,241,False,0,0.0,Lallana,0.0,577,234,False,None,5,1.4,a,17,20,2024-06-14,21.0,326,174,14,3325,52,5803,123,0.1,2.8,Lallana,4
0,0,0,True,True,0,0,0,0,515571,None,,0,0,0,0,0.0,524,198,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Juan,0.0,461,176,0,0,0,0.0,544,201,464,False,0.0,545,201,0,Unknown - Unknown return date,2024-11-29T12:00:07.896449Z,40,657,195,0,0,None,0,,515571.jpg,0.0,551,201,0,200,False,0,0,Larios López,0.1,496,178,False,None,0,0,i,17,20,2022-09-01,0.0,491,187,0,3125,75,8025,190,0.0,0.0,Larios,0
0,0,0,False,True,0,0,0,0,200428,None,,0,0,0,0,0.0,493,33,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mateusz,0.0,431,46,0,0,0,0.0,516,55,465,False,0.0,517,55,0,Transferred to Göztepe,2024-08-23T12:38:57.742902Z,40,619,50,0,0,None,0,,200428.jpg,0.0,523,55,0,None,False,0,0,Lis,0.1,467,66,False,None,0,0,u,17,20,None,0.0,458,20,0,888,0,18170,171,0.0,0.0,Lis,0
0,0,22,True,True,None,None,0,0.0,167888,None,,0,0,0,0,0.0,486,31,None,,0,1,-0.5,-0.5,0,0.00,0.0,0.00,0.0,0.00,9.40,3.13,0.0,Joe,0.0,424,44,7,2.33,0,10.2,370,27,466,False,102.2,301,27,270,,None,40,610,48,0,0,None,0,,167888.jpg,2.7,154,25,0,241,False,13,4.33,Lumley,0.6,244,38,False,None,3,1.0,a,17,20,2023-08-07,0.0,450,18,8,77110,2016,43698,3645,0.0,2.0,Lumley,0
1,0,57,True,True,None,None,0,0.0,204863,1,,0,0,-2,2,193.6,121,25,None,,0,2,-0.1,-0.1,0,1.48,0.2,1.62,0.22,0.14,20.02,2.7,0.02,Ryan,0.4,339,111,18,2.43,0,36.4,232,70,467,False,126.8,275,103,668,,None,43,551,122,0,0,None,0,,204863.jpg,1.3,357,120,0,104,False,0,0.0,Manning,0.1,504,181,False,None,9,1.21,a,17,20,2023-07-12,45.0,265,80,14,2851,75,6824,169,0.1,3.3,Manning,1
0,0,0,False,True,0,0,0,0,476888,None,,0,0,0,0,0.0,699,71,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sékou,0.0,680,64,0,0,0,0.0,702,71,468,False,0.0,702,71,0,Transferred to Strasbourg,2024-08-26T10:17:11.280625Z,50,219,49,0,0,None,0,,476888.jpg,0.0,703,72,0,None,False,0,0,Mara,0.0,578,72,False,None,0,0,u,17,20,None,0.0,694,71,0,782,0,8206,32,0.0,0.0,Mara,0
0,0,25,True,True,None,None,0,0.0,58376,None,,0,0,-2,2,0.0,565,56,None,,0,1,-0.3,-0.3,0,0.00,0.0,0.00,0.0,0.00,8.29,2.07,0.0,Alex,0.2,363,28,10,2.5,0,12.7,355,26,469,False,126.6,276,26,360,,None,43,532,26,0,0,None,0,,58376.jpg,2.5,180,30,0,241,False,19,4.75,McCarthy,0.1,410,59,False,None,4,1.0,a,17,20,2016-08-01,0.0,535,44,10,16821,79,24860,362,0.0,2.3,McCarthy,0
0,0,19,True,True,100,100,0,0.0,147611,None,,0,0,-1,1,36.5,310,35,None,,0,4,0.7,0.7,1,0.05,0.01,1.09,0.3,1.04,8.29,2.34,0.29,Paul,1.2,239,27,8,2.26,0,18.7,326,34,470,False,22.6,407,39,319,,2024-11-25T09:30:07.798801Z,49,241,53,0,0,None,0,,147611.jpg,1.1,390,42,0,157,False,0,0.0,Onuachu,0.2,337,54,False,None,4,1.13,a,17,20,2023-01-31,129.0,151,34,11,40834,2784,35749,2058,0.2,2.2,Onuachu,1
0,0,31,True,True,100,75,0,0.0,214466,2,,0,0,0,0,57.1,276,172,1,,0,3,-0.5,-0.4,0,0.54,0.2,0.85,0.32,0.31,4.93,1.85,0.12,Will,0.0,673,295,5,1.88,0,11.1,362,177,471,False,22.6,408,190,240,,2024-10-20T11:00:06.361543Z,50,201,125,0,0,None,0,,214466.jpg,1.5,340,156,0,104,False,0,0.0,Smallbone,0.0,612,259,False,None,3,1.12,a,17,20,2019-07-22,32.0,293,159,6,1933,14,6171,52,0.0,1.2,Smallbone,0
0,2,39,True,True,0,0,1,0.11,88900,None,,0,0,0,0,51.5,289,82,None,,0,2,0.0,0.0,0,0.20,0.02,0.48,0.05,0.28,19.16,2.17,0.03,Jack,0.0,419,148,20,2.27,0,19.6,321,105,472,False,127.2,274,102,793,Knock - Expected back 01 Feb,2024-12-27T02:00:09.866125Z,40,602,157,0,0,None,0,,88900.jpg,1.0,399,133,2,241,False,0,0.0,Stephens,0.5,263,98,False,None,10,1.13,i,17,20,2011-07-01,17.0,338,115,10,118876,102,113753,3284,0.0,2.5,Stephens,2
0,0,5,True,True,0,0,0,0.0,230348,None,,0,0,-1,1,6.7,411,46,None,,0,4,0.0,0.0,0,0.02,0.01,0.19,0.13,0.17,2.56,1.77,0.12,Ross,0.0,522,43,2,1.38,0,2.1,450,46,473,False,5.8,455,43,130,Muscle injury - Unknown return date,2024-10-05T18:00:07.268831Z,44,497,78,0,0,None,0,,230348.jpg,0.8,478,50,0,243,False,0,0.0,Stewart,2.2,127,20,False,None,1,0.69,i,17,20,2023-09-01,9.0,365,45,3,712041,27157,558715,22130,0.0,0.7,Stewart,1
1,0,126,True,True,100,100,2,0.18,219279,None,,0,0,-2,2,223.7,101,21,2,,1,2,0.9,0.9,-1,1.70,0.16,2.07,0.19,0.37,25.03,2.31,0.03,Sugawara,1.4,220,73,24,2.22,1,51.6,165,45,474,False,221.0,181,70,975,,2024-10-20T11:00:06.390070Z,43,554,124,0,0,None,0,,219279.jpg,2.0,253,80,0,108,False,0,0.0,Yukinari,0.2,386,138,False,None,11,1.02,a,17,20,2024-07-14,73.0,228,62,34,32004,126,37534,884,0.3,7.9,Sugawara,3
0,0,16,True,True,None,None,0,0.0,103914,None,,0,0,-1,1,26.5,335,109,None,,0,2,-0.7,-0.7,-1,0.10,0.03,0.10,0.03,0.00,7.61,2.6,0.0,Charlie,-0.2,719,245,10,3.42,0,10.2,369,124,475,False,72.6,344,121,263,,None,39,694,229,0,0,None,0,,103914.jpg,0.7,483,163,0,241,False,0,0.0,Taylor,4.6,83,30,False,None,2,0.68,a,17,20,2024-07-01,2.0,408,142,5,395243,6069,457125,19150,-0.1,1.3,Taylor,1
2,3,163,True,True,100,100,2,0.11,158534,None,,0,0,-2,2,226.3,97,20,None,,0,2,1.1,1.1,-1,1.89,0.11,2.29,0.13,0.41,44.19,2.49,0.02,Kyle,1.6,201,66,40,2.25,0,69.2,103,22,476,False,301.4,116,43,1600,,2024-12-20T17:00:08.649440Z,43,546,118,0,0,None,0,,158534.jpg,2.0,252,79,0,241,False,0,0.0,Walker-Peters,0.3,302,113,False,None,18,1.01,a,17,20,2020-08-11,167.0,121,11,36,35893,687,53893,2110,0.4,8.4,Walker-Peters,4
0,2,51,True,True,None,None,1,0.16,244845,None,,0,0,0,0,18.9,361,121,None,,0,2,1.9,1.9,1,0.04,0.01,0.27,0.05,0.23,15.06,2.38,0.04,Nathan,2.4,138,44,12,1.89,0,12.7,354,119,477,False,92.6,315,113,570,,None,40,627,176,0,0,None,0,,244845.jpg,1.9,269,86,0,241,False,0,0.0,Wood-Gordon,1.4,182,73,False,None,6,0.95,a,17,20,2024-07-05,14.0,348,120,13,119753,4676,117565,5100,0.6,3.2,Wood,2
0,0,12,True,True,100,100,0,0.0,149519,None,,0,0,-3,3,3.5,422,218,None,,0,3,-0.5,-0.5,0,0.00,0.0,0.16,0.2,0.16,1.79,2.27,0.2,Maxwel,0.0,628,264,4,5.07,0,2.2,449,215,515,False,11.6,440,204,71,,2024-12-21T21:30:08.763721Z,47,327,211,0,0,None,0,,149519.jpg,0.5,496,233,0,54,False,0,0.0,Cornet,0.0,597,250,False,None,1,1.27,a,17,20,2024-08-30,7.0,378,200,1,2312,65,4290,84,0.0,0.2,Cornet,1
0,0,206,True,True,75,75,2,0.13,220585,None,,0,0,-2,2,225.0,99,72,None,,0,3,0.5,0.5,0,1.13,0.07,1.73,0.11,0.60,31.59,2.08,0.04,Flynn,1.2,237,110,30,1.97,1,52.2,163,93,518,False,193.8,213,90,1369,Leg injury - 75% chance of playing,2024-12-30T09:30:07.198312Z,48,302,199,0,0,None,0,,220585.jpg,2.0,260,113,0,241,False,0,0.0,Downes,0.0,535,209,False,None,16,1.05,d,17,20,2024-07-16,102.0,182,108,32,6701,11,9734,415,0.3,6.7,Downes,7
0,0,43,True,True,None,None,0,0.0,204814,None,,0,0,-6,6,63.6,267,167,None,,0,3,-0.5,-0.5,0,0.15,0.03,1.05,0.21,0.90,11.43,2.31,0.18,Ben,0.0,656,282,10,2.02,0,16.8,338,166,584,False,21.8,413,192,446,,None,49,254,165,0,0,None,0,,204814.jpg,1.3,364,172,0,44,False,0,0.0,Brereton Díaz,0.1,401,140,False,None,4,0.81,a,17,20,2024-07-30,81.0,209,121,13,22639,37,80768,307,0.0,2.7,Brereton Díaz,1
0,4,155,True,True,100,100,1,0.08,496661,4,,0,0,0,0,232.6,93,71,None,,1,3,2.3,2.3,2,1.09,0.08,2.98,0.23,1.89,30.30,2.34,0.15,Tyler,2.8,114,53,31,2.4,2,61.4,126,77,608,False,184.0,222,93,1163,,2024-11-30T01:00:08.409547Z,45,418,255,0,0,None,0,,496661.jpg,2.1,239,103,0,241,False,0,0.0,Dibling,2.5,120,40,False,None,13,1.01,a,17,20,2023-08-07,198.0,96,62,40,717614,26524,462147,24116,0.6,8.9,Dibling,5
1,0,216,True,True,100,0,3,0.19,551226,3,,0,0,0,0,306.2,61,47,3,,0,3,0.9,0.0,0,1.83,0.12,3.79,0.25,1.96,35.58,2.29,0.13,Mateus Gonçalo,1.4,224,104,30,1.93,1,75.3,89,56,623,False,229.0,174,68,1398,,2024-12-30T09:30:07.304371Z,50,230,147,0,0,None,0,,551226.jpg,2.2,225,99,0,173,False,0,0.0,Espanha Fernandes,0.0,566,227,False,None,16,1.03,a,17,20,2024-08-20,217.0,82,52,40,9406,100,8564,368,0.3,8.0,M.Fernandes,5
0,0,0,True,True,None,None,0,0,545508,None,,0,0,0,0,0.0,650,282,None,,0,3,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Joseph,0.0,605,248,0,0,0,0.0,655,281,693,False,0.0,656,282,0,,None,45,443,277,0,0,None,0,,545508.jpg,0.0,661,284,0,104,False,0,0,O'Brien-Whitmarsh,0.0,696,306,False,None,0,0,a,17,20,2024-08-27,0.0,635,277,0,621,45,457,47,0.0,0.0,O'Brien-Whitmarsh,0
0,0,0,True,True,None,None,0,0,500016,None,,0,0,0,0,0.0,519,193,None,,0,2,0.7,0.7,0,0.00,0,0.00,0,0.00,0.00,0,0,Welington Damascena,0.0,456,171,0,0,0,0.0,539,196,718,False,0.0,540,196,0,,None,40,652,190,0,0,None,0,,500016.jpg,0.0,546,196,0,30,False,0,0,Santos,0.0,712,244,False,None,0,0,a,17,20,2025-01-01,0.0,486,182,0,53,53,18,18,0.0,0.0,Welington,0
0,0,0,True,True,None,None,0,0,620408,None,,0,0,0,0,0.0,550,222,None,,0,2,0.7,0.7,0,0.00,0,0.00,0,0.00,0.00,0,0,Joachim,0.0,487,200,0,0,0,0.0,569,224,719,False,0.0,570,224,0,,None,40,689,225,0,0,None,0,,620408.jpg,0.0,576,224,0,73,False,0,0,Kayi-Sanda,0.0,720,246,False,None,0,0,a,17,20,2025-01-09,0.0,519,213,0,0,0,0,0,0.0,0.0,Kayi Sanda,0
5,6,323,True,True,100,100,3,0.18,154566,None,,0,0,0,0,168.3,139,15,None,,1,4,5.4,5.9,9,1.08,0.06,9.26,0.55,8.18,28.62,1.71,0.49,Dominic,5.4,31,8,27,1.61,7,112.4,30,7,82,False,396.2,49,6,1508,,2024-12-02T00:00:07.868049Z,75,18,6,0,0,None,0,,154566.jpg,4.9,17,9,0,241,False,0,0.0,Solanke-Mitchell,9.0,39,10,False,None,17,1.01,a,18,6,2024-08-10,561.0,14,7,83,2549973,67043,4369926,63220,0.7,11.1,Solanke,0
0,0,0,False,True,0,0,0,0,548308,None,,0,0,0,0,0.0,534,207,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ashley,0.0,471,185,0,0,0,0.0,553,209,478,False,0.0,554,209,0,Loaned to Stoke City,2024-08-26T10:10:07.966773Z,40,670,207,0,0,None,0,,548308.jpg,0.0,560,209,0,None,False,0,0,Phillips,0.2,379,134,False,None,0,0,u,18,6,None,0.0,502,197,0,8361,0,42569,321,0.0,0.0,A.Phillips,0
0,0,7,True,True,None,None,0,0.0,214572,None,,0,0,0,0,0.0,495,34,None,,0,1,0.2,0.7,1,0.00,0.0,0.00,0.0,0.00,2.53,2.53,0.0,Brandon,0.2,353,27,2,2.0,0,2.0,451,36,479,False,20.0,416,36,90,,None,40,621,51,0,0,None,0,,214572.jpg,1.0,403,37,0,241,False,2,2.0,Austin,0.5,261,41,False,None,1,1.0,a,18,6,2017-07-22,0.0,460,21,1,35258,4450,33908,2493,0.0,0.2,Austin,0
0,1,139,True,True,0,0,1,0.13,202993,None,,0,0,-1,1,75.9,249,155,None,,0,3,0.0,0.0,0,0.46,0.06,1.28,0.17,0.82,9.76,1.28,0.11,Rodrigo,1.6,204,94,12,1.58,2,31.2,254,129,480,False,149.4,250,107,685,Head injury - Expected back 26 Jan,2025-01-09T16:30:08.892612Z,49,251,162,0,0,None,0,,202993.jpg,2.2,223,97,0,230,False,0,0.0,Bentancur,0.1,431,155,False,None,9,1.18,i,18,6,2022-01-31,86.0,203,118,27,20663,394,37672,570,0.3,5.5,Bentancur,5
0,0,68,True,True,100,100,1,0.32,570526,None,,0,0,-1,1,72.8,254,158,None,,0,3,1.0,1.5,2,0.41,0.13,0.49,0.16,0.08,7.11,2.27,0.03,Lucas,1.0,262,125,5,1.6,0,15.5,344,168,481,False,71.0,347,162,282,,2024-10-16T12:30:07.550630Z,44,524,315,0,0,None,0,,570526.jpg,1.1,388,187,0,206,False,0,0.0,Bergvall,0.9,214,64,False,None,2,0.64,a,18,6,2024-07-01,12.0,354,187,14,162243,13555,163582,6979,0.2,3.2,Bergvall,2
0,4,193,True,True,100,100,2,0.2,227127,None,,0,0,-1,1,89.8,222,141,None,,1,3,1.2,1.7,1,0.38,0.04,0.75,0.08,0.37,17.55,1.72,0.04,Yves,1.2,240,112,16,1.57,2,32.9,245,123,482,False,204.4,197,82,917,,2024-12-09T09:30:06.664766Z,49,259,168,0,0,None,0,,227127.jpg,2.3,213,90,0,132,False,0,0.0,Bissouma,0.3,313,99,False,None,10,0.98,a,18,6,2022-06-17,32.0,292,158,37,90922,728,89960,1523,0.2,7.6,Bissouma,5
0,0,0,False,True,0,0,0,0,436234,None,,0,0,0,0,0.0,695,309,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bryan,0.0,676,298,0,0,0,0.0,698,310,483,False,0.0,698,310,0,On loan to Girona for the season,2024-07-31T11:08:25.895794Z,50,211,132,0,0,None,0,,436234.jpg,0.0,699,310,0,None,False,0,0,Gil Salvatierra,0.0,709,317,False,None,0,0,u,18,6,None,0.0,690,307,0,0,0,149,1,0.0,0.0,Bryan,0
0,0,51,True,True,0,0,1,0.33,115556,None,,0,0,-2,2,2.5,429,154,None,,0,2,0.0,0.0,0,0.03,0.01,0.03,0.01,0.00,5.14,1.71,0.0,Ben,0.0,504,210,2,0.67,0,7.8,387,128,484,False,72.6,345,122,270,Hamstring injury - Expected back 26 Jan,2024-12-06T10:30:08.078300Z,43,544,117,0,0,None,0,,115556.jpg,2.5,181,51,0,244,False,0,0.0,Davies,0.1,413,148,False,None,3,1.0,i,18,6,2014-07-23,2.0,414,148,10,11959,11,25607,424,0.0,2.3,Davies,1
0,0,0,False,True,0,0,0,0,496179,None,,0,0,0,0,0.0,631,265,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,582,228,0,0,0,0.0,635,263,485,False,0.0,636,264,0,Loaned to Westerlo,2024-09-10T11:37:22.522366Z,45,416,253,0,0,None,0,,496179.jpg,0.0,642,267,0,None,False,0,0,Devine,0.0,527,205,False,None,0,0,u,18,6,None,0.0,615,259,0,4716,0,12468,73,0.0,0.0,Devine,0
0,0,80,True,True,100,100,2,0.18,493125,None,,0,0,-2,2,22.4,352,118,None,,0,2,1.4,1.9,0,0.09,0.01,0.19,0.02,0.10,23.94,2.1,0.01,Radu,1.4,222,75,22,1.93,0,24.9,290,91,486,False,189.6,216,82,1025,,2024-12-27T02:30:09.769805Z,43,567,134,0,0,None,0,,493125.jpg,1.7,303,101,0,177,False,0,0.0,Drăgușin,0.3,309,117,False,None,11,0.97,a,18,6,2024-01-11,37.0,279,85,22,50459,1270,48607,3655,0.3,5.1,Dragusin,1
0,0,0,False,True,0,0,0,0,241157,None,,0,0,0,0,0.0,604,242,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Emerson,0.0,553,231,0,0,0,0.0,609,242,487,False,0.0,610,242,0,Transferred to AC Milan,2024-08-13T07:06:12.490889Z,45,377,67,0,0,None,0,,241157.jpg,0.0,616,242,0,None,False,0,0,Leite de Souza Junior,0.0,659,226,False,None,0,0,u,18,6,None,0.0,586,237,0,0,0,2656,1,0.0,0.0,E.Royal,0
0,0,64,True,True,None,None,1,0.14,40383,None,,0,0,-2,2,0.0,563,55,None,,0,1,2.2,2.7,0,0.00,0.0,0.00,0.0,0.00,14.80,2.11,0.0,Fraser,2.2,147,16,15,2.14,0,22.2,304,21,488,False,221.0,180,21,630,,None,43,529,25,0,0,None,0,,40383.jpg,2.7,155,26,0,241,False,29,4.14,Forster,0.7,240,35,False,None,7,1.0,a,18,6,2022-06-10,0.0,533,43,19,101255,1868,63714,14173,0.5,4.4,Forster,0
0,0,112,True,True,100,100,1,0.15,547701,None,,0,0,-4,4,12.7,384,208,None,,0,3,2.2,2.7,2,0.05,0.01,0.08,0.01,0.03,14.05,2.1,0.0,Archie,2.2,151,63,13,1.94,0,13.4,353,172,489,False,115.2,286,128,603,,2024-12-02T00:00:08.747842Z,46,355,227,0,0,None,0,,547701.jpg,1.5,334,152,0,241,False,0,0.0,Gray,0.2,336,108,False,None,6,0.9,a,18,6,2024-07-02,7.0,377,199,20,27981,3497,33153,2180,0.5,4.3,Gray,0
0,0,0,False,True,0,0,0,0,132015,None,,0,0,0,0,0.0,692,307,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Pierre-Emile,0.0,671,293,0,0,0,0.0,696,308,490,False,0.0,696,308,0,On loan to Marseille for the season,2024-07-23T11:58:08.802970Z,50,191,117,0,0,None,0,,132015.jpg,0.0,697,308,0,None,False,0,0,Højbjerg,0.0,698,308,False,None,0,0,u,18,6,None,0.0,688,305,0,0,0,522,8,0.0,0.0,Højbjerg,0
4,7,297,True,True,None,None,2,0.12,242898,None,,-1,1,-1,1,214.4,108,77,None,,0,3,3.4,3.9,2,1.17,0.07,9.53,0.59,8.36,24.28,1.51,0.52,Brennan,3.4,83,38,21,1.31,7,119.5,21,16,491,False,377.6,60,17,1445,,None,64,51,29,0,0,None,0,,242898.jpg,4.4,37,16,0,244,False,0,0.0,Johnson,5.0,78,25,False,None,16,1.0,a,18,6,2023-09-01,609.0,9,5,88,2050724,17383,1638196,98060,0.5,13.8,Johnson,3
4,5,314,True,True,None,None,4,0.23,445044,3,,0,0,0,0,611.3,6,6,None,,0,3,4.8,5.3,2,3.37,0.19,6.19,0.35,2.82,29.43,1.67,0.16,Dejan,4.8,43,20,27,1.53,5,157.2,9,6,492,False,448.4,29,9,1588,,None,65,43,24,0,0,None,0,,445044.jpg,4.0,56,22,0,206,False,0,0.0,Kulusevski,6.4,58,15,False,None,18,1.02,a,18,6,2023-07-01,515.0,17,9,81,1240918,30880,830746,132650,0.7,12.5,Kulusevski,3
0,0,0,False,True,0,0,0,0,200826,None,,0,0,-1,1,0.0,684,303,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Giovani,0.0,654,280,0,0,0,0.0,688,303,493,False,0.0,688,303,0,Transferred to Real Betis,2024-08-31T06:14:45.936781Z,49,250,161,0,0,None,0,,200826.jpg,0.0,690,304,0,None,False,0,0,Lo Celso,0.0,569,230,False,None,0,0,u,18,6,None,0.0,676,299,0,2052,0,10622,23,0.0,0.0,Lo Celso,0
5,12,437,True,True,None,None,4,0.31,172780,1,,-1,1,1,-1,457.7,25,21,2,,3,3,4.6,5.1,1,4.44,0.35,8.91,0.7,4.47,20.07,1.56,0.35,James,4.6,44,21,18,1.4,8,138.9,14,11,494,False,525.2,11,4,1158,,None,76,15,10,0,0,2,0,,172780.jpg,5.0,15,7,0,241,False,0,0.0,Maddison,7.4,50,14,False,None,14,1.09,a,18,6,2023-06-28,409.0,35,21,99,2099374,17412,1878167,274010,0.6,13.0,Maddison,4
4,3,291,True,True,100,100,4,0.22,441164,2,,0,0,0,0,515.9,17,3,1,,2,2,2.8,3.3,4,2.33,0.13,3.61,0.2,1.28,30.15,1.67,0.07,Pedro,2.8,119,33,28,1.55,2,114.9,25,1,495,False,486.6,20,5,1626,,2024-08-19T23:00:06.196679Z,55,114,11,0,0,None,0,,441164.jpg,3.5,82,18,0,200,False,0,0.0,Porro,23.4,13,6,False,None,17,0.94,a,18,6,2023-07-01,145.0,134,14,69,2465523,35707,3501051,114295,0.5,12.5,Pedro Porro,2
0,0,17,True,True,None,None,0,0.0,199249,None,,0,0,-3,3,18.7,362,122,None,,0,2,0.2,0.7,0,0.23,0.24,0.30,0.31,0.07,1.18,1.25,0.07,Sergio,0.2,361,126,1,1.06,0,4.4,423,146,496,False,16.2,428,154,85,,None,42,582,147,0,0,None,0,,199249.jpg,0.5,491,169,0,200,False,0,0.0,Reguilón,0.2,383,136,False,None,0,0.0,a,18,6,2020-09-19,9.0,364,127,1,11706,620,29638,686,0.0,0.2,Reguilón,1
1,0,22,True,True,50,0,0,0.0,212319,None,,0,0,-2,2,23.7,344,41,None,,0,4,0.0,0.0,0,0.49,0.51,0.68,0.71,0.19,0.59,0.61,0.2,Richarlison,0.0,714,75,0,0.0,0,6.2,405,42,497,False,22.2,411,40,87,Hamstring injury - 50% chance of playing,2024-11-04T00:00:08.087677Z,68,33,17,0,0,2,0,,212319.jpg,1.4,355,38,0,30,False,0,0.0,de Andrade,0.3,299,48,False,None,0,0.0,d,18,6,2022-07-01,17.0,341,44,7,47075,83,134343,359,0.0,1.0,Richarlison,1
0,2,185,True,True,0,0,2,0.18,221632,None,,0,0,-1,1,95.1,214,54,None,,1,2,0.0,0.0,0,0.74,0.07,1.77,0.17,1.03,12.86,1.19,0.1,Cristian,0.0,657,242,13,1.2,1,48.7,184,53,498,False,249.6,158,57,974,Muscle injury - Expected back 26 Jan,2024-11-21T14:30:08.425075Z,49,258,28,0,0,None,0,,221632.jpg,2.9,137,41,0,10,False,0,0.0,Romero,3.7,95,34,False,None,12,1.11,i,18,6,2022-08-30,140.0,139,17,35,931114,92,1231717,13749,0.0,7.1,Romero,1
2,1,226,True,True,100,100,2,0.17,482442,None,,0,0,-2,2,168.4,138,96,None,,0,3,3.0,3.5,2,0.47,0.04,2.59,0.22,2.12,20.87,1.78,0.18,Pape Matar,3.0,99,43,19,1.62,1,51.6,167,94,499,False,227.8,175,69,1055,,2024-11-10T23:00:08.379204Z,48,320,207,0,0,None,0,,482442.jpg,2.0,261,114,0,189,False,0,0.0,Sarr,0.3,317,101,False,None,12,1.02,a,18,6,2021-08-27,123.0,154,98,40,47725,2997,49596,3265,0.6,8.3,P.M.Sarr,3
